Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5
943	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
944	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
945	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
946	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
947	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
948	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
949	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
950	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
951	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
952	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
953	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
954	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
955	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
956	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
957	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
958	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
959	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
960	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
961	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
962	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
963	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
964	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
965	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
966	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
967	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
968	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
969	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
970	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
971	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
972	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
973	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
974	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
975	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
976	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
977	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
978	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
979	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
980	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
981	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
982	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
983	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
984	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
985	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
986	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
987	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
988	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
989	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
990	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
991	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
992	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
993	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
994	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
995	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
996	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
997	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
998	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
999	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1000	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1001	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1002	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1003	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1004	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1005	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1006	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1007	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1008	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1009	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1010	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1011	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1012	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1013	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1014	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1015	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1016	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1017	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1018	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1019	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1020	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
1021	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1022	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1023	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1024	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1025	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1026	't_info', 'T2 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1027	't_info', 'Same' 	2 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1028	't_info', 'T1 Change' 	1 	1 	lp_dstrctr_nocue_mobile_blank	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
